T CRISPINVS SVLPICIAN IIIVIR A A A F F,titvs crispinvs svlpicianvs trivmvir aere avro argento flando ferivndo
T CRISPINVS SVLPICIANVS IIIVIR A A A F F,titvs crispinvs svlpicianvs trivmvir aere avro argento flando ferivndo
T QVINCTI CRISPIN SVLP IIIVIR A A A F F,titvs qvinctivs crispinvs svlpicianvs trivmvir aere avro argento flando ferivndo
T QVINCTIVS CRISPIN SVLPIC IIIVIR A A A F F,titvs qvinctivs crispinvs svlpicianvs trivmvir aere avro argento flando ferivndo
T QVINCTIVS CRISPINV IIIVIR A A A F F,titvs qvinctivs crispinvs trivmvir aere avro argento flando ferivndo
T QVINCTIVS CRISPINVS IIIVIR A A A F F,titvs qvinctivs crispinvs trivmvir aere avro argento flando ferivndo
T QVINCTIVS CRISPINVS SVLPIC IIIVIR A A A F F,titvs qvinctivs crispinvs svlpicianvs trivmvir aere avro argento flando ferivndo
TI CAESAR AVGVST F IMPERAT VI,tiberivs caesar avgvsti filivs imperator Ⅵ
TI CAESAR AVGVST F IMPERAT VII,tiberivs caesar avgvsti filivs imperator Ⅶ
TI CAESAR AVGVST F IMPERATOR V,tiberivs caesar avgvsti filivs imperator Ⅴ
TI CAESAR AVGVST F IMPERATOR VII,tiberivs caesar avgvsti filivs imperator Ⅶ
TI CAESAR AVGVSTI F IMPERATOR V,tiberivs caesar avgvsti filivs imperator Ⅴ
TI SEMPRONIVS GRACCVS IIIVIR A A A F F,tiberivs sempronivs graccvs trivmvir aere avro argento flando ferivndo
TR POT XIII,tribvnicia potestate ⅩⅢ
TR POT XVI,tribvnicia potestate ⅩⅥ
TR POT XVII,tribvnicia potestate ⅩⅦ
TR POT XXIIII,tribvnicia potestate ⅩⅩⅣ
TR POT XXV,tribvnicia potestate ⅩⅩⅤ
TR POT XXVII,tribvnicia potestate ⅩⅩⅦ
TR POT XXVIIII,tribvnicia potestate ⅩⅩⅨ
TR POT XXX,tribvnicia potestate ⅩⅩⅩ
TR POT XXXI,tribvnicia potestate ⅩⅩⅩⅠ
VOLVSVS VALER MESSAL IIIVIR A A A F F,volvsvs valerivs messalla trivmvir aere avro argento flando ferivndo
VOT P SVSC PRO SAL ET RED I O M SACR,
VOT P SVSC PRO SALVT ET RED I O M SACR,
pvblivus carisivs legatvs pro praetore,pvblivs carisivs legatvs pro praetore
senatvs popvlvs+qve romanvs imperatori caesari avgvsto consuli ⅩⅠ tribvnicia potestate Ⅵ,senatvs popvlvs+qve romanvs imperatori caesari avgvsto consvli ⅩⅠ tribvnicia potestate Ⅵ
