IMP CAES VESPASIAN AVG P M TR P P P COS III,
IMP CAES VESPASIAN AVG P M TR P P P COS IIII,
IMP CAES VESPASIAN AVG P M TR P P P COS V CENS,
IMP CAES VESPASIAN AVG P M TR P P P COS VI,
IMP CAES VESPASIAN AVG P M TR P P P COS VII,
IMP CAES VESPASIAN AVG P M TR P P P COS VIII,
IMP CAES VESPASIAN AVG P M TR P P P COS VIIII,
IMP CAES VESPASIAN AVG P M TR POT P P COS III,
IMP CAES VESPASIAN AVG P P COS IIII,
IMP CAES VESPASIAN AVG PM TR P P P COS III,
IMP CAES VESPASIAN COS VIII,
IMP CAES VESPASIANVS AVG,
IMP CAES VESPASIANVS AVG COS III,
IMP CAES VESPASIANVS AVG P M T P P P COS III,
IMP CAES VRSPASIAN AVG P M TR P P P COS VIII,
IMP CAESAR AVG VESPASIAN,
IMP CAESAR AVG VESPASIANVS,
IMP CAESAR AVG VIISPAS SIAN,
IMP CAESAR DOMITIANVS AVG,
IMP CAESAR DOMITIANVS AVG GERMANICVS,
IMP CAESAR VESP AVG,
IMP CAESAR VESP AVG CENSOR,
IMP CAESAR VESP AVG COS V CENS,
IMP CAESAR VESP AVG COS VI,
IMP CAESAR VESP AVG COS VII,
IMP CAESAR VESP AVG COS VIII,
IMP CAESAR VESPAS AVG,
IMP CAESAR VESPAS AVG COS II TR P P P,
IMP CAESAR VESPAS AVG COS III TR P P P,
IMP CAESAR VESPAS AVG COS IIII TR P P P,
IMP CAESAR VESPAS AVG COS V TR P P P,
IMP CAESAR VESPAS IANVS AVG,
IMP CAESAR VESPASIA AVG,
IMP CAESAR VESPASIAN AVG,
IMP CAESAR VESPASIAN AVG COS IIII,
IMP CAESAR VESPASIAN AVG P M TR POT P P COS III,
IMP CAESAR VESPASIAN AVGVST,
IMP CAESAR VESPASIAN AVGVSTVS,
IMP CAESAR VESPASIAN COS VIII,
IMP CAESAR VESPASIAN COS VIIII,
IMP CAESAR VESPASIANVS AV,
IMP CAESAR VESPASIANVS AVG COS III,
IMP CAESAR VESPASIANVS AVG COS IX,
IMP CAESAR VESPASIANVS AVG COS VII,
IMP CAESAR VESPASIANVS AVG COS VIII,
IMP CAESAR VESPASIANVS AVG P M T P P P COS II DES III,
IMP CAESAR VESPASIANVS AVG P M T P P P COS III,
IMP CAESAR VESPASIANVS AVG P M TR P,
IMP CAESAR VESPASIANVS AVG TR P,
IMP CAESAR VESPASIANVS AVGVS,
