PACI AVGVSTAE,paci avgvstae
PACI AVGVSTI,paci avgvsti
PACIS EVENT,pacis eventvm
PACIS EVENTVM,pacis eventvm
PACIS S C,pacis senatvs consvlto
PAX AVG S C,pax avgvsta senatvs consvlto
PAX AVGVST,pax avgvsta
PAX AVGVSTA S C,pax avgvsta senatvs consvlto
PAX ORBIS TERRARVM S C,pax orbis terrarvm senatvs consvlto
PAX P ROMANI S C,pax popvli romani
PIETAS AVGVST,pietas avgvsti
PIETAS AVGVST S C,pietas avgvsti senatvs consvlto
PON MAX,pontifex maximvs
PONTIF MAXIM,pontifex maximvs
PRINC IVVENTVT,princeps ivventvtis
PRINCEPS IVENTVTIS S C,princeps ivventvtis senatvs consvlto
PRINCEPS IVVENTVT,princeps ivventvtis
PRINCEPS IVVENTVTIS,princeps ivventvtis
PRINCIP IVENT S C,princeps ivventvtis senatvs consvlto
PRINCIP IVVENT S C,princeps ivventvtis senatvs consvlto
PRINCIPI IVVENTVTIS S C,principi ivventvtis senatvs consvlto
ROMA PERPETVA,roma perpetva
VESP AVG,vespasianvs avgvstvs
VESPASIANVS,vespasianvs
VESPASIANVS CAESAR AVGVS,vespasianvs caesar avgvstvs
VIC AVG,victoria avgvsti
VICT AVG,victoria avgvsti
VICTOR AVGVSTI S C,victoria avgvsti senatvs consvlto
VICTORIA  AVGVSTI S C,victoria avgvsti senatvs consvlto
VICTORIA AVG S C,victoria avgvsti senatvs consvlto
VICTORIA AVGVST,victoria avgvsti
VICTORIA AVGVST S C,victoria avgvsti senatvs consvlto
VICTORIA AVGVSTA S C,victoria avgvsta senatvs consvlto
VICTORIA IMP VESPASIANI,victoria imperator vespasiani
VICTORIA NAVALIS S C,victoria navalis senatvs consvlto
VICTORIAE AVGVSTI S C,victoriae avgvsti senatvs consvlto
VIRTVS AVGVST,virtvs avgvsti
VIRTVTI AVGVSTI S C,virtvti avgvsti senatvs consvlto
